name,rating,reviews_count,category,address,phone,website,hours,extracted_at,ciudad_busqueda
Sonrisas Imparabless – Consultorio Odontológico en Barranquilla,5.0,,Clínica dental,"Edificio Quantum tower, Cl. 85 #50 - 159 Oficina 1406, Riomar, Barranquilla, Atlántico",3002301253,https://www.instagram.com/sonrisasimparabless/,,2025-12-22 16:14:56,Barranquilla
Clinica Odontologica Taller De Sonrisas,,,Clínica dental,"Cra. 54 #55-127 local 3, Nte. Centro Historico, Barranquilla, Atlántico",53855370,https://medicosdoc.com/,,2025-12-22 16:14:59,Barranquilla
CLINICA ODONTOLOGICA,,,Clínica dental,"Cl. 63 #43-83, Nte. Centro Historico, Barranquilla, Atlántico",3008483755,,,2025-12-22 16:15:02,Barranquilla
Dentisalud Centro Comercial Mallplaza Buenavista - Clínicas odontológicas,4.9,,Ortodoncista,"Centro Comercial Mall Plaza Barranquilla, Cra. 55 #99 - 51 LS - 070, Riomar, Barranquilla, Atlántico",3204494558,https://www.dentisalud.com.co/,,2025-12-22 16:15:05,Barranquilla
Dr Juan Rodado - Odontologia Avanzada-Implantes Dentales-Diseño de Sonrisas,5.0,,Clínica dental,"Carrera 51B No.80-58 Smart Office Center, of.419, Barranquilla, Atlántico",3008164601,,,2025-12-22 16:15:09,Barranquilla
Clinica Odontologica Odontointegra Smile en Barranquilla,5.0,,Clínica dental,"Av. Murillo #2b-70, Cisneros, Barranquilla, Atlántico",3004242373,,,2025-12-22 16:15:12,Barranquilla
CareDental,5.0,,Clínica dental,"Cra. 46 #No. 80 - 32, Nte. Centro Historico, Barranquilla, Atlántico",53854612,http://caredental.medicosdoc.com/,,2025-12-22 16:15:15,Barranquilla
Odontología Integral,,,Clínica dental,"Cl. 84 #67-16 Piso 2, Riomar, Barranquilla, Atlántico",3156524539,,,2025-12-22 16:15:18,Barranquilla
Clínica Odontológica Orthodontics,,,Clínica dental,"Unidad Médica, Av. 20 de Julio #69G-53 Local 1001, Nte. Centro Historico, Barranquilla, Atlántico",53187168,,,2025-12-22 16:15:21,Barranquilla
Jeison Celedon Odontologia Integral y Estética,4.9,,Dentista,"Cl 72 #41B-09 Consultorio 610, Nte. Centro Historico, Barranquilla, Atlántico",3144583718,https://wa.link/17qcdk,,2025-12-22 16:15:24,Barranquilla
Clinica Salud Oral,4.8,,Clínica dental,"Cra. 48 #69-06, Nte. Centro Historico, Barranquilla, Atlántico",53566149,,,2025-12-22 16:15:27,Barranquilla
Odontologia Dr. Jackson Perez Ucros,5.0,,Clínica dental,"Cra. 44 #84-178, Nte. Centro Historico, Barranquilla, Atlántico",3006079639,https://www.instagram.com/drjackson.odontologia/,,2025-12-22 16:15:30,Barranquilla
Smiling - Altas Especialidades Odóntologicas,,,Clínica dental,"Cra. 52 #76 -122 local 9, Nte. Centro Historico, Barranquilla, Atlántico",3245893940,,,2025-12-22 16:15:36,Barranquilla
Punto Dental By Diana Castrao - Centro Odontológico Sede Recreo,5.0,,Clínica dental,"Cra. 38 #54 - 51 L-1, Nte. Centro Historico, Barranquilla, Atlántico",3007873787,https://linktr.ee/puntodental,,2025-12-22 16:15:39,Barranquilla
Odontologia Integral CLH,,,Clínica dental,"Cl 72 #57 -62 local 9, Nte. Centro Historico, Barranquilla, Atlántico",3145185556,,,2025-12-22 16:15:42,Barranquilla
Beauty Dental Care,5.0,,Clínica dental,"Cl. 82 # 55 - 55 Local 204, Nte. Centro Historico, Barranquilla, Atlántico",6053450626,https://medicosdoc.com/perfil-medico/4332/beauty-dental-care/odontologo-barranquilla,,2025-12-22 16:15:45,Barranquilla
Dentydent SAS,4.9,,Ortodoncista,"Cra. 46 #82 241 Local 10, Nte. Centro Historico, Barranquilla, Atlántico",3168664795,,,2025-12-22 16:15:48,Barranquilla
UOI UNIDAD DE ODONTOLOGIA INTEGRAL,,,Clínica dental,"Cra. 47 #79-104, Nte. Centro Historico, Barranquilla, Atlántico",53586476,,,2025-12-22 16:15:52,Barranquilla
Tuboca Clinica Dental del Caribe,3.8,,Clínica dental,"Cra. 18 #46B-45, Metropolitana, Barranquilla, Atlántico",3175153359,http://tubocaclinicadental.com/,,2025-12-22 16:15:55,Barranquilla
Sonrisa Italiana - Daniel Zabaleta - Porcelain Veneers,4.9,,Clínica dental,"Cra. 52 #84-131, Riomar, Barranquilla, Atlántico",3103695513,http://www.sonrisaitaliana.com/,,2025-12-22 16:15:58,Barranquilla
"Odontólogo Karem Reales, dentista y estética dental",5.0,,Dentista cosmético,"Cra. 50 #100-23 Casa 5, Riomar, Barranquilla, Atlántico",3214560338,,,2025-12-22 16:16:07,Barranquilla
Dentales Center,,,Clínica dental,"Cra. 44 #74 05 Piso 2 - Local 16, Nte. Centro Historico, Barranquilla, Atlántico",3246044584,,,2025-12-22 16:16:10,Barranquilla
Odontodiag,4.0,,Clínica dental,"Primer Piso, Cra. 52 #82-263, sede norte., Barranquilla, Atlántico",53783582,https://odontodiag.co/,,2025-12-22 16:16:13,Barranquilla
Innova Centro Odontologico,5.0,,Clínica dental,"Carrera 43 # 67-46, Carrera 43 # 36 - 15, Barranquilla, Atlántico",3042024736,,,2025-12-22 16:16:16,Barranquilla
Ortodoncia -odontologia COIB,,,Clínica dental,"Av. 20 de Julio #72-122 Local 5, Nte. Centro Historico, Barranquilla, Atlántico",53691587,,,2025-12-22 16:16:19,Barranquilla
COESP Centro odontológico especializado,5.0,,Clínica dental,"Cl 72 #41B-9, Nte. Centro Historico, Barranquilla, Atlántico",3044671876,https://instagram.com/centro.odontologico.esp,,2025-12-22 16:16:22,Barranquilla
Clínica Dental Colina,,,Clínica dental,"Av. 20 de Julio #69-90, Nte. Centro Historico, Barranquilla, Atlántico",3229673417,https://medicosdoc.com/perfil-medico/943/clinica-dental-colina/odontologo-barranquilla,,2025-12-22 16:16:25,Barranquilla
Odontall,4.0,,Clínica dental,"Cl 72 #39-222 Local 1, Nte. Centro Historico, Barranquilla, Atlántico",3008831933,,,2025-12-22 16:16:28,Barranquilla
ODONTO ESTHETIC,5.0,,Clínica dental,"esquina, Cra. 50 #68b-72, Barranquilla, Atlántico",3166005058,,,2025-12-22 16:16:31,Barranquilla
ProDontos Odontología,5.0,,Clínica dental,"Calle72#41b-47, Nte. Centro Historico, Barranquilla, Atlántico",3167753985,http://0.47.231.163/,,2025-12-22 16:16:35,Barranquilla
DR.Firas Waked Odontologia,5.0,,Clínica dental,"Cr.43#72-122 Consultorio 307, Barranquilla, Atlántico",3006008009,http://www.dentistcol.com/,,2025-12-22 16:16:38,Barranquilla
Siado Jimenez Dental Center,4.6,,Clínica dental,"Carrera 44 # 82 - 16 Centro de negocios Caribbean Mall Local 205, Barranquilla, Atlántico",3002332482,http://www.siadojimenezdentalcenter.com/,,2025-12-22 16:16:44,Barranquilla
Centro Implantologico del Caribe,5.0,,Clínica dental,"Cl. 79 #50-71, Nte. Centro Historico, Barranquilla, Atlántico",6053963759,,,2025-12-22 16:16:47,Barranquilla
Dental Group Odontología Láser,5.0,,Clínica dental,"Centro Comercial Le Cervin, Cra. 52 #82 - 307 Local 9, Nte. Centro Historico, Barranquilla, Atlántico",3006967397,,,2025-12-22 16:16:50,Barranquilla
DENTISTICA Dr.JORGE DE LA ROSA SAS,5.0,,Clínica dental,"Cra. 52 #76 167 Local 301, Nte. Centro Historico, Barranquilla, Atlántico",3217264415,http://www.dentisticacolombia.com/,,2025-12-22 16:16:53,Barranquilla
Dr Jorge Estrada - Sonrisa Deseada,5.0,,Dentista,"edificio Smart oficie, Cra. 51B #80-58, Nte. Centro Historico, Barranquilla, Atlántico",3233153009,https://www.drjorgeestrada.com/,,2025-12-22 16:16:56,Barranquilla
Doctor Maya - Diseño de Sonrisa Barranquilla,5.0,,Clínica dental,"Smart Office Center, Cra. 51B #80-58 Oficina 408, Nte. Centro Historico, Barranquilla, Atlántico",3205402997,https://drmaya.com.co/,,2025-12-22 16:16:59,Barranquilla
ORTHODONTIC CARE Ortodoncia y Odontología,5.0,,Clínica dental,"Cl. 82 #No 70-36, Riomar, Barranquilla, Atlántico",3004653438,https://www.facebook.com/OrthodonticCare/,,2025-12-22 16:17:02,Barranquilla
ORTODENTALES DEL CARIBE,,,Clínica dental,"Cra. 42F #75B-124 local 9, Nte. Centro Historico, Barranquilla, Atlántico",6053049196,,,2025-12-22 16:17:05,Barranquilla
DENTAL STUDIO,5.0,,Clínica dental,"Cl. 84 #55-21 Local 3, Riomar, Barranquilla, Atlántico",3246053486,,,2025-12-22 16:17:12,Barranquilla
Grupo Odontológico Solución Oral,2.6,,Clínica dental,"Cl. 79 #49b:1, Nte. Centro Historico, Barranquilla, Atlántico",6053853302,,,2025-12-22 16:17:15,Barranquilla
Consultorio Odontológico,5.0,,Clínica dental,"Cra. 45 #69-169, Nte. Centro Historico, Barranquilla, Atlántico",3114085193,,,2025-12-22 16:17:18,Barranquilla
Stefanell Odontología,5.0,,Clínica dental,"Centro Médico Gemelli, Cl. 80 #47-43 consultorio 8a segundo piso, Nte. Centro Historico, Barranquilla, Atlántico",3017884821,https://odontologiastefanell.com/,,2025-12-22 16:17:21,Barranquilla
Stefanell Odontología,5.0,,Clínica dental,"Centro Médico Gemelli, Cl. 80 #47-43 consultorio 8a segundo piso, Nte. Centro Historico, Barranquilla, Atlántico",3017884821,https://odontologiastefanell.com/,,2025-12-22 16:17:24,Barranquilla
DigitalDentist,5.0,,Clínica dental,"Quantum Tower, Cl. 85 #50-159 Piso 4 Local 412, Riomar, Barranquilla, Atlántico",3155923918,http://www.digitaldentist.com.co/,,2025-12-22 16:17:27,Barranquilla
Consultorio Odontólogico,5.0,,Clínica dental,"Av. Alberto Assa #82-97 local 1, Nte. Centro Historico, Barranquilla, Atlántico",53588170,,,2025-12-22 16:17:30,Barranquilla
ARTE DENTAL CARIBE,3.0,,Clínica dental,"Cra. 45 #75-45, Nte. Centro Historico, Barranquilla, Atlántico",53171597,,,2025-12-22 16:17:33,Barranquilla
Dr Uriel De La Asunción DentalStudio,5.0,,Clínica dental,"Av. 20 de Julio #75-58, Nte. Centro Historico, Barranquilla, Atlántico",3178515280,https://instagram.com/_dentalstudio.col?igshid=YjNmNGQ3MDY=,,2025-12-22 16:17:36,Barranquilla
John Giraldo - Odontologia Integral y Estética -,5.0,,Clínica dental,"Cl. 80 #7023 local 2, Riomar, Barranquilla, Atlántico",3145469422,,,2025-12-22 16:17:39,Barranquilla
FUXION DENTAL BARRANQUILLA,5.0,,Clínica dental,"Cra 42b #76 - 50, Las Mercedes, Barranquilla, Atlántico",3008056562,https://www.instagram.com/odontologa.marthapemo?r=nametag,,2025-12-22 16:17:42,Barranquilla
Consultorio Odontológico,1.0,,Clínica dental,"Cra. 52 #75-143, Nte. Centro Historico, Barranquilla, Atlántico",13560520,,,2025-12-22 16:17:45,Barranquilla
DENTAL SOCIETY BARRANQUILLA,5.0,,Clínica dental,"Cl 72 #41B-09, Nte. Centro Historico, Barranquilla, Atlántico",3013802910,,,2025-12-22 16:17:48,Barranquilla
Dra Maria Angelica Barrios,,,Clínica dental,"centro empresarial world trade center, Cl. 76 #54 - 11 localB11, Nte. Centro Historico, Barranquilla, Atlántico",3045873673,https://www.instagram.com/dramariangelicab/profilecard/?igsh=M3ozZzk4aHc4OW4x,,2025-12-22 16:17:52,Barranquilla
Doctor Neguib,5.0,,Clínica dental,"Cra. 43b #84-115, Nte. Centro Historico, Barranquilla, Atlántico",3243158484,https://doctorneguib.com/descuento,,2025-12-22 16:17:55,Barranquilla
Consultorio Dental Barranquilla,4.0,,Clínica dental,"Cra. 41 #42-07, Nte. Centro Historico, Barranquilla, Atlántico",53417915,,,2025-12-22 16:17:58,Barranquilla
"Odontología barranquilla / doctora María Hernández Odontología Estética, integral y Armonización Orofacial",5.0,,Clínica dental,"Edificio boracay, Cl 72 #39-175 consultorio 321, Nte. Centro Historico, Barranquilla, Atlántico",3185383010,,Abierto ⋅ Cierra a las 8:30 p.m.·Ver más horas,2025-12-22 16:18:01,Barranquilla
Denta Clínica Odontológica,3.0,,Ortodoncista,"Centor Comercial Aranjuez, Cra. 53 #80-284 Local 13, Nte. Centro Historico, Barranquilla, Atlántico",53785267,http://www.denta.com.co/,,2025-12-22 16:18:04,Barranquilla
White Smile Aesthetic Dental Club,5.0,,Clínica dental,"Carrera 46 # 85-15 Local 11 - C.C. Garden Mall, Barranquilla, Atlántico",6053434439,,,2025-12-22 16:18:10,Barranquilla
Consultorio Odontologico,1.0,,Clínica dental,"Cra. 59 #64-257, Prado, Barranquilla, Atlántico",53441091,,,2025-12-22 16:18:16,Barranquilla
Unidad Medica Odontologica SANA,4.4,,Clínica dental,"SEDE SILENCIO. por la olimpica, Calle 74 #49C-23 SEDE PRADO, Cra. 26b #74C-16, Barranquilla, Atlántico",53855373,https://instagram.com/odontologiasana?igshid=ijrwtbuxx90z,,2025-12-22 16:18:19,Barranquilla
Dr. Erich Heller M. Centro de Odontología Estetica,5.0,,Clínica dental,"Carrera 51 # 84 - 184 Cons. 220, Barranquilla, Atlántico",6053011222,http://www.coe.com.co/,,2025-12-22 16:18:22,Barranquilla
alianza odontologica,4.5,,Clínica dental,"Cra. 52 #82-263, Nte. Centro Historico, Barranquilla, Atlántico",3173671692,,,2025-12-22 16:18:25,Barranquilla
DentalGroup Odontológos Especialistas,4.9,,Clínica dental,"Ed. San Lazaro, Calle Real #31-110 Local 10, Espinal, Cartagena de Indias, Provincia de Cartagena, Bolívar",3233429039,http://www.dentalgroupespecialistas.com/,,2025-12-22 16:20:47,Cartagena
Clínica Odontológica Cartagena de Indias,5.0,,Clínica dental,"Urbanización el Country, Trvs. 54 # 30, Cartagena de Indias, Provincia de Cartagena, Bolívar",3103659514,https://www.clinicaodontologicactgcoci.co/,,2025-12-22 16:20:51,Cartagena
Orlando Rodriguez Odontologia Integral y Estética,5.0,,Clínica dental,"Cra 20 #29c-53, Pie de la Popa, Cartagena de Indias, Provincia de Cartagena, Bolívar",3106007761,https://drorlandorodriguez.com.co/,,2025-12-22 16:20:54,Cartagena
"CONSULTORIO ODONTOLOGÍA ESTÉTICA, DR. ALFREDO HERRERA.",4.9,,Clínica dental,"C.C. RONDA REAL Local 203 Calle 31 #54, Provincia de Cartagena, Bolívar",3165216678,https://instagram.com/dr.alfredoherrera,,2025-12-22 16:20:57,Cartagena
Carmona Odontología Integral,5.0,,Clínica dental,"Mz F #Lt 26, Santa Lucía, Cartagena de Indias, Provincia de Cartagena, Bolívar",3007659049,https://www.carmonaodontologiaintegral.com/,,2025-12-22 16:21:00,Cartagena
ArtDent,4.2,,Clínica dental,"Local 2-20, Piso 2, C.C Multicentro La Plazuela, Cl. 31 #71-130, Santa Mónica, Provincia de Cartagena, Bolívar",3135553826,,,2025-12-22 16:21:03,Cartagena
Odontologia en Cartagena Clinident Odontología Integral y Estetica,4.9,,Clínica dental,"6436932,,, Carrera 50a #31-31, Provincia de Cartagena, Bolívar",3015639949,http://instagram.com/odontologia.clinidentcartagena,,2025-12-22 16:21:06,Cartagena
Alberto Franco Clínica Dental,5.0,,Clínica dental,"CComercial Ronda Real, Cl. 31 #54-215 Local 144B, Santa Lucía, Cartagena de Indias, Bolívar",3205802324,,,2025-12-22 16:21:09,Cartagena
Dra Edenis Muñiz Metanoia experiencia dental,5.0,,Clínica dental,"Providencia, Cra. 71 #31 219 local 07, Santa Lucía, Cartagena de Indias, Provincia de Cartagena, Bolívar",3123020215,https://www.instagram.com/metanoia.clinica/,,2025-12-22 16:21:15,Cartagena
Dra Elizabeth Castro Odontología y Bienestar,4.9,,Clínica dental,"Edificio Ronda Real, Piso 4, Santa Lucía, Cartagena de Indias, Provincia de Cartagena, Bolívar",3155610121,https://linktr.ee/dentisteando,,2025-12-22 16:21:18,Cartagena
Barrios Dental Care,5.0,,Clínica dental,"Centro comercial San Fernando, Dg. 31b #83B Sur -104 Local 209, Ternera, Cartagena de Indias, Cartagena, Provincia de Cartagena, Bolívar",3046326437,http://www.barriosdentalcare.com/,,2025-12-22 16:21:21,Cartagena
Clínica Odontologíca del Caribe,4.1,,Clínica dental,"centro comercial shopping center, local # 6, Santa Mónica, Cartagena de Indias, Provincia de Cartagena, Bolívar",3014629539,,,2025-12-22 16:21:24,Cartagena
Odontología Estética Giovanna Valencia,5.0,,Clínica dental,"Blas de Lezo MZ 9A lote 42 etapa 5, Local 1, Cartagena de Indias, Bolívar",3135564020,,,2025-12-22 16:21:27,Cartagena
Odontologia Especializada,5.0,,Clínica dental,"Cra. 25 #27-47, Manga, Cartagena de Indias, Provincia de Cartagena, Bolívar",3003207560,,,2025-12-22 16:21:31,Cartagena
ArtDent,4.6,,Clínica dental,"Super centro los ejecutivos, local 36, Los Ejecutivos, Cartagena de Indias, Provincia de Cartagena, Bolívar",3004458820,,,2025-12-22 16:21:34,Cartagena
Odontología en Cartagena - Ortodoncia - Alineadores dentales - Diseño de sonrisa - Unidad Médica Lucas,5.0,,Clínica dental,"Cl. 28 #2790 27-a, Manga, Cartagena de Indias, Provincia de Cartagena, Bolívar",3116719882,https://www.instagram.com/dra.andreasalcedop/,,2025-12-22 16:21:37,Cartagena
Dentix Cartagena,2.9,,Dentista,"consultorio 4GH, Calle 35 # 8b-05 Centro Avenida Venezuela edificio citibank, piso 4, Cartagena de Indias, Bolívar",3244260030,https://clinicasdentix.com/,,2025-12-22 16:21:40,Cartagena
"Dra. Tarsys Loayza, Odontólogo",5.0,,Dentista cosmético,"Cra. 3 #6-128, Cartagena de Indias, Provincia de Cartagena, Bolívar",3103664278,https://www.sonrisaperfecta.com.co/,,2025-12-22 16:21:43,Cartagena
CESDENT,5.0,,Clínica dental,"Dg. 31 #62A-30, Los Ángeles, Cartagena de Indias, Provincia de Cartagena, Bolívar",3132074843,,,2025-12-22 16:21:46,Cartagena
MONICA JULIO ARTE PARA TU SONRISA,5.0,,Ortodoncista,"Cl. 29d #21B 129, Pie de la Popa, Cartagena de Indias, Provincia de Cartagena, Bolívar",3146662522,https://monicajulio.com/,,2025-12-22 16:21:49,Cartagena
CLINICA DENTAL EL PROGRESO,,,Clínica dental,"Pedro Romero #30B-76, Estela, Cartagena de Indias, Provincia de Cartagena, Bolívar",3016087146,,,2025-12-22 16:21:55,Cartagena
Sonrisa Perfecta Dental - Tarsys Loayza Roys,5.0,,Clínica dental,"Cra. 3 #6-128 of. 204, Cartagena de Indias, Provincia de Cartagena, Bolívar",3103664278,http://sonrisaperfecta.com.co/,,2025-12-22 16:21:58,Cartagena
ORALSON RR SAS,5.0,,Clínica dental,"26, Tv 68 #20, Cartagena de Indias, Bolívar",3332522265,,,2025-12-22 16:22:01,Cartagena
Dra. Monica Arias - Ortodoncia & odontologia estética,5.0,,Dentista cosmético,"Mz A Lt #2, piso 1, 2, Villa Sandra, Cartagena de Indias, Bolívar",3244715039,https://instagram.com/monicaarias_ortodoncia?igshid=1rat6292zqof6,,2025-12-22 16:22:04,Cartagena
Clínica Odontológica Claudia Ortega,4.0,,Clínica dental,"Av. Pedro De heredia, Cra. 59b #Manzana 50 Lote 16, Chiquinquirá, Cartagena de Indias, Bolívar",3103515732,http://doctoraclaudiaortega.blogspot.com.co/,,2025-12-22 16:22:07,Cartagena
Macia Dental Clinic Parque Heredia,5.0,,Clínica dental,"Centro Comercial Parque Heredia, Local 130, Cartagena de Indias, Provincia de Cartagena, Bolívar",3042760872,,,2025-12-22 16:22:10,Cartagena
Coraldent Cartagena,5.0,,Clínica dental,"Urbanización Los corales manzana A, lote 19 transversal 54, local 1, segundo piso, Cartagena de Indias, Bolívar",3006392023,,,2025-12-22 16:22:13,Cartagena
CLINICA ODONTOLOGICA ESPAÑA,3.0,,Clínica dental,"Cra. 46 #30 B, España, Cartagena de Indias, Provincia de Cartagena, Bolívar",3116987447,,,2025-12-22 16:22:16,Cartagena
JM Dental Design Center,5.0,,Clínica dental,"Bocagrande Cra 3, Cl. 5a #3-36, Cartagena de Indias, Bolívar",3017909881,https://lp.johnnymercado.com/,,2025-12-22 16:22:20,Cartagena
"Rehabilitadora Oral, Dentist U.Javeriana | speaks fluent English | Dental Tourism I",4.9,,Dentista,"carrera 2# 42a-70, calle Real del cabrero, Edificio Milano local 1 Edificio Milano, Local 1, Cartagena de Indias, Bolívar",3188895225,https://drafannyvalera.com/#!/-dentist-cartagena/,Abierto ⋅ Cierra a las 6 p.m.·Ver más horas,2025-12-22 16:22:23,Cartagena
ArtDent Odontología Especializada,4.0,,Clínica dental,"centro de salud y negocio ronda real, Cl. 31 #54-215 Local 152, Escallón Villa, Cartagena de Indias, Provincia de Cartagena, Bolívar",6056928145,,,2025-12-22 16:22:26,Cartagena
Iliana Zarco sede Plazuela,5.0,,Clínica dental,"Multicentro La Plazuela, local 216, Santa Mónica, Cartagena de Indias, Provincia de Cartagena, Bolívar",3187119268,https://ilianazarcoyjosecuesta.com/,,2025-12-22 16:22:29,Cartagena
Dr Federico Pinaud - Odontología Estética,5.0,,Clínica dental,"Cl. 6A #3 - 17, Cartagena de Indias, Provincia de Cartagena, Bolívar",3118615128,https://instagram.com/fedepinaud?igshid=ZGUzMzM3NWJiOQ==,,2025-12-22 16:22:32,Cartagena
Andrés Pineda - Odontología estética e integral,5.0,,Clínica dental,"Centro Empresarial Edificio Seaport 3, Cl. 28 #27-23 oficina 1506, Manga, Cartagena de Indias, Provincia de Cartagena, Bolívar",3207497293,https://andrespinedaodontologia.com/,,2025-12-22 16:22:35,Cartagena
Urgencias Endodónticas,5.0,,Clínica dental,"Centro Médico, Cl. 31 #58-38 Piso 4 Consultorio 420, Los Ejecutivos, Cartagena de Indias, Provincia de Cartagena, Bolívar",3004701842,,,2025-12-22 16:22:38,Cartagena
CROE ODONTOLOGÍA,5.0,,Clínica dental,"villa sandra mz A lt 4 edificio latitud 13, oficina 3B, Villa Sandra, Cartagena de Indias, Provincia de Cartagena, Bolívar",3122856371,,,2025-12-22 16:22:41,Cartagena
Dentis32 Odontólogia Especializada,5.0,,Clínica dental,"República de Venezuela, Cartagena de Indias, Provincia de Cartagena, Bolívar",3234520626,,,2025-12-22 16:22:44,Cartagena
Odontologos Cartagena / Precios odontologia Cartagena/ Clinica dental Cartagena,5.0,,Dentista cosmético,"Edificio Milano, Cra. 2 #42a 70 local 1, Barrio El Cabrero, Cartagena de Indias, Cartagena, Provincia de Cartagena, Bolívar",+13213804313,http://elmejorodontologodecartagena.com/,,2025-12-22 16:22:47,Cartagena
Biodiseño Dental Medical,5.0,,Dentista,"130001, Cl. 29 #23-60, Manga, Cartagena de Indias, Provincia de Cartagena, Bolívar",3145239586,,,2025-12-22 16:22:50,Cartagena
CLINICA DENTAL ANDALUCIA,,,Clínica dental,"Cra. 44 #30A-38 Local 1, España, Cartagena de Indias, Provincia de Cartagena, Bolívar",56625638,,,2025-12-22 16:22:53,Cartagena
RICARDO RAMIREZ ACOSTA,5.0,,Dentista,"Centro Medico Los Ejecutivos Consultorios 201, Provincia de Cartagena, Bolívar",3126192850,,,2025-12-22 16:22:56,Cartagena
DentoClinic Cartagena,5.0,,Clínica dental,"Cl. 26 #24-67, Manga, Cartagena de Indias, Provincia de Cartagena, Bolívar",3022057196,https://www.instagram.com/dentocliniccartagena/,,2025-12-22 16:22:59,Cartagena
havidentistry - Havid Abdala - Dental Center,4.8,,Dentista,"C. 30A #62-179, San Pedro, Cartagena de Indias, Provincia de Cartagena, Bolívar",6056633274,http://www.havidabdala.com/,,2025-12-22 16:23:03,Cartagena
Clínica Odontológica | Odontología Premium,5.0,,Clínica dental,"Brr Manga, Cl. 26 #17-110, Manga, Cartagena de Indias, Provincia de Cartagena, Bolívar",3243332818,https://www.asodontologiapremium.com/,,2025-12-22 16:23:06,Cartagena
Dra. Cristina Argel Sossa ODONTOLOGÍA GENERAL Y ESTETICA,4.6,,Clínica dental,"San Fernando Calle 20 #82-61 Cartagena, Bolívar Colombia, Calle Bolívar, San Fernando, Cartagena de Indias, Bolívar",3024195448,https://www.instagram.com/dra.cristinaargels/?hl=es-la,,2025-12-22 16:23:09,Cartagena
Juan Carlos Garcia Silva,,,Clínica dental,"Centro Médico los Ejecutivos, Cl. 31 #56A- 38 Consultorio 4-14, Escallón Villa, Cartagena de Indias, Provincia de Cartagena, Bolívar",3114131713,,,2025-12-22 16:23:12,Cartagena
Crear Sonrisas,4.7,,Clínica dental,"Centro Medico, Cl. 31 #N° 58-38, Los Ejecutivos, Cartagena de Indias, Provincia de Cartagena, Bolívar",3045421656,http://clinicacrearsonrisas.com/,,2025-12-22 16:23:15,Cartagena
ODONTOLOGIA AL ALCANCE DE TODOS,5.0,,Clínica dental,"Del Consulado #50A-87, Andalucia, Cartagena de Indias, Provincia de Cartagena, Bolívar",56966664,,,2025-12-22 16:23:18,Cartagena
Consultorio Odontológico Dr. Kike,5.0,,Dentista,"CL. 31 58-38 Centro Medico Los Ejecutivos Con209, consultorio 209, Cartagena de Indias, Bolívar",3107841126,,,2025-12-22 16:23:21,Cartagena
Sonricaribe,4.6,,Clínica dental,"24 Local 2, Calle 3 #31, La castellana, Cartagena de Indias, Bolívar",56437139,,,2025-12-22 16:23:24,Cartagena
Dental Max Ctg,5.0,,Clínica dental,"Centro Médico Los Ejecutivos, Cl. 31 #Piso 1, Consultorio 117, Los Ejecutivos, Cartagena de Indias, Provincia de Cartagena, Bolívar",3015103345,https://www.instagram.com/dentalmaxctg/,,2025-12-22 16:23:27,Cartagena
Dental World - Sede Centro Uno,4.4,,Dentista cosmético,"Por Calle 35, C. C Centro Uno, Local 104, Av. Venezuela #8A-44, Cartagena de Indias, Bolívar",3104125729,https://dentalworldcartagena.com/,,2025-12-22 16:23:30,Cartagena
Dental World - Sede Centro Uno,4.4,,Dentista cosmético,"Por Calle 35, C. C Centro Uno, Local 104, Av. Venezuela #8A-44, Cartagena de Indias, Bolívar",3104125729,https://dentalworldcartagena.com/,,2025-12-22 16:23:33,Cartagena
Dental World - Sede Centro Uno,4.4,,Dentista cosmético,"Por Calle 35, C. C Centro Uno, Local 104, Av. Venezuela #8A-44, Cartagena de Indias, Bolívar",3104125729,https://dentalworldcartagena.com/,,2025-12-22 16:23:36,Cartagena
